"Mastermind School, Dhaka",1,Bangladesh
"St.Anslam School Makrana, Makrana",,Makrana
"Daffodils English Academy, Malda",,Malda
"Maharajnagar High Madrasah, Malda",,Malda
"North Point English Academy, Malda",,Malda
"Pipla High School, Malda",,Malda
"Ramakrishna Mission Vivekanand, Malda",,Malda
"Usha Martin School, Malda",,Malda
"Holy Angels School Malout, Malout",,Malout
"Indus Global School, Mandi",,Mandi
"St. Alphonsa Convent School, Mandsaur",,Mandsaur
"H.M.Y.H.S.S Manjeri, Manjeri",,Manjeri
"Manovikas English Medium School, Margao",,Margao
"Mount Hill Acadamy, Mathura",,Mathura
"Shriji Baba Saraswati Vidhya Mandir, Mathura",,Mathura
"Amrit Memorial Higher Secondar, Mau",,Mau
"Chandra Public School, Mau",,Mau
"Chirag Junior School, Meerut",,Meerut
"Gargi Girls School, Meerut",,Meerut
"KL International School, Meerut",,Meerut
"Krishna Public School, Meerut",,Meerut
"Meerut Public School For Girls, Meerut",,Meerut
"Sarvodaya Public School Kharkhoda, Meerut",,Meerut
"Sophia Girls School, Meerut",,Meerut
"St.Marry's Academy, Meerut, Meerut",,Meerut
"Vidya Global School, Meerut",,Meerut
"ACC DAV Public School, Mehgaon",,Mehgaon
"Mission Girl's High School, Midnapore",,Midnapore
"Ramakrishna Mission Vidya Bhavan, Midnapore",,Midnapore
"Vidyasagar Shishu Niketan, Midnapore ",,Midnapore
"S D P B E Centre Mirzapur, Mirzapur",,Mirzapur
"Tulsi Ram Maheshwari Public School, Modinagar ",,Modinagar
"DN Model School Moga, Moga",,Moga
"Mind Tree School, Mohali",,Mohali
"Oakridge International School, Mohali",,Mohali
"St. Stephens School, Mohali",,Mohali
"Vivek High School, Mohali",,Mohali
"K.C.M School, Moradabad",,Moradabad
"C S Dav Public School, Motihari",,Motihari
"K.V.S Motihari, Motihari",,Motihari
"M.S Memorial Public School, Motihari ",,Motihari
"Shantiniketan Jubilee School, Motihari",,Motihari
"BVM Public School, Mughalsarai",,Mughalsarai
"Apeejay School, Mumbai",,Mumbai
"Arya Vidya Mandir, Mumbai",,Mumbai
"B.K. High School, Mumbai",,Mumbai
"Billabong International High School, Mumbai",,Mumbai
"Bombay Scottish School, Powai, Mumbai",,Mumbai
"C.N.M.S School, Mumbai",,Mumbai
"Cambridge School, Mumbai",,Mumbai
"Campion School, Mumbai",,Mumbai
"Cathedral Senior School, Mumbai",,Mumbai
"Chatrabhuj Narsee Memorial School, Mumbai",,Mumbai
"D Y Patilinternational School, Mumbai",,Mumbai
"D. Y. P. A. High School, Mumbai",,Mumbai
"D.G Khetan International School, Mumbai",,Mumbai
"Delhi Public School, Mumbai",,Mumbai
"Dhirubhai Ambani International, Mumbai",,Mumbai
"Divine Child High School, Mumbai",,Mumbai
"Ecole Mondiale, Mumbai ",,Mumbai
"Father Agnel School, Mumbai",,Mumbai
"G S Shetty International School, Mumbai",,Mumbai
"Gold Crest High School, Mumbai",,Mumbai
"Gopal Sharma International School, Mumbai",,Mumbai
"Gopi Birla Memorial School, Mumbai",,Mumbai
"Hiranandani Foundation School, Mumbai",,Mumbai
"J B Vachha, Mumbai",,Mumbai
"Jamnabai Narsee International School, Mumbai",,Mumbai
"Kapol Vidyanidhi International, Mumbai",,Mumbai
"Lakshdham High School, Mumbai",,Mumbai
"Lilavatibai Podar High School, Mumbai",,Mumbai
"Lodha World School, Mumbai",,Mumbai
"Lokhandwala Foundation School, Mumbai",,Mumbai
"Nahar International School, Mumbai",,Mumbai
"Nalanda Public School, Mumbai",,Mumbai
"Narayana E Techno, Mumbai",,Mumbai
"Navy Children School, Mumbai",,Mumbai
"NES National Public School, Mumbai",,Mumbai
"Orchid The International School, Bombai",,Mumbai
"P.G. Garodia School (Icse), Mumbai",,Mumbai
"Pawar Public School, Mumbai",,Mumbai
"Podar International, Mumbai",,Mumbai
"RBK International Academy, Mumbai",,Mumbai
"Reliance Foundation School, Mumbai",,Mumbai
"Rustomjee Cambridge International School, Mumbai",,Mumbai
"S.L.Porwal E.M.H.School, Mumbai",,Mumbai
"SAS Billabong High School, Mumbai",,Mumbai
"Scholar High School, Mumbai",,Mumbai
"Shri S K I Jain High School, Mumbai",,Mumbai
"SSRVM, Mumbai",,Mumbai
"St Teresas Convent High School, Mumbai",,Mumbai
"St. Peter School, Mumbai ",,Mumbai
"The Dadar Parsee Youth Assembly High School, Mumbai",,Mumbai
"The Universal School Ghatkopar, Mumbai",,Mumbai
"Tilak International Primary School, Mumbai",,Mumbai
"U. S Ostwal English Academy, Mumbai",,Mumbai
"Universal High Dahisar, Mumbai",,Mumbai
"VCW Arya Vidya Mandir, Mumbai",,Mumbai
"Vibgyor High, Mumbai",,Mumbai
"Vishwaajyot High School Kharghar, Mumbai",,Mumbai
"Crown Convent School, Muzaffarnagar",,Muzaffarnagar
"Manasarowar Pushkarni Vidyalay, Mysore",,Mysore
"National Public School, Mysore",,Mysore
"St.Josephs Central School, Mysore",,Mysore
"Techno India Group Public School, Nabadwip",,Nabadwip
"Corpus Christy School, Nagercoil",,Nagercoil
"Kendriya Vidyalaya, Nagercoil",,Nagercoil
"Ponjesly Public Mat, Hr. Sec. School, Nagercoil",,Nagercoil
"Trinity Central School, Nagercoil",,Nagercoil
"Adarsh Sanskar Vidyalaya, Nagpur",,Nagpur
"Centre Point School, Amravati Bypass, Nagpur",,Nagpur
"Dharampeth English Medium High, Nagpur",,Nagpur
"Priyadarshani Nagpur Public School, Nagpur ",,Nagpur
"Saint Paul School, Nagpur",,Nagpur
"Sanskar Vidya Sagar, Nagpur",,Nagpur
"School Of Scholars, Nagpur",,Nagpur
"St. Vincent Pallotti School, Nagpur",,Nagpur
"Tbrans English Medium School, Nagpur",,Nagpur
"Wonderland High School, Nagpur",,Nagpur
"Lakes International School, Nainital",,Nainital
"St. Marrys Najibabad, Najibabad",,Najibabad
"Rosemary Land School, Nalanda",,Nalanda
"BM Global Academy, Nalbari",,Nalbari
"Government Higher Secondary School, Namakkal",,Namakkal
"Green Park International, Namakkal",,Namakkal
"Chander Sain Convent Academy, Nanauta",,Nanauta
"D.A.V Centenary Public School, Nangloi ",,Nangloi
"S.D.R Public Sr.Sec.School, Nangloi",,Nangloi
"RPS Public School, Narnaul",,Narnaul
"St. Joseph Senior Secondary School, Narsinghgarh",,Narsinghgarh
"Doon Public School, Narwana",,Narwana
"Army Public School, Nashik",,Nashik
"New Era English Medium School, Nashik",,Nashik
"Sacred Heart Convent High School, Nashik",,Nashik
"Silver Oak Universal School, Nashik",,Nashik
"St.Vincent Pallotti School, Nashik",,Nashik
"Aster Global School, Navsari",,Navsari
"Sgm Shiroiya English School, Navsari",,Navsari
"Ratnam School, Nellore",,Nellore
"Dnyaneshwar International School, Newasa",,Newasa
"Amity International School, Noida",,Noida
"Apeejay School, Noida",,Noida
"Assisi Convent School, Noida",,Noida
"Aster Public School, Noida",,Noida
"Bal Bharati Public School, Noida",,Noida
"BGS Vijnatham School, Noida",,Noida
"Cambridge School, Noida",,Noida
"Gyanshree World School, Noida",,Noida
"JBM Global School, Noida",,Noida
"Manav Rachana International School, Noida",,Noida
"Nehru International Public School, Noida",,Noida
"Panchsheel Balak Inter College, Noida ",,Noida
"PD Memorial School, Noida",,Noida
"Royal Pupil Academy, Noida",,Noida
"Sarvottam International School, Noida",,Noida
"Seismic School, Noida",,Noida
"Shriram Millennium School, Noida",,Noida
"Somerville School, Noida, Noida",,Noida
"The Millennium School, Noida",,Noida
"Vishwa Bharti Public School, Noida",,Noida
"St. Xavier's Collegiate School, Nonihat",,Nonihat
"Valley View School, North Lakhimpur",,North Lakhimpur
"Sacred Heart Convent School, Obra",,Obra
"St.Joseph's Hr. Sec.School, Oinam",,Oinam
"Chhatrapti Shivaji Hish School, Osmanabad",,Osmanabad
"Zilha Parishad Primary School, Deolali, Osmanabad",,Osmanabad
"British Kinder And Primary School, Pala",,Pala
"St. Mary's G. H. S. S, Pala",,Pala
"Amrita Vidyalayam, Palakkad",,Palakkad
"St.John International School, Palghar",,Palghar
"Dr. K. B. Hedgewar Priamary School, Panaji",,Panaji
"Sharada Mandir, Panaji",,Panaji
"Manav Mangal School Panchkula, Panchkula",,Panchkula
"Ryan International School, Panchkula",,Panchkula
"Saint John High School, Panchkula",,Panchkula
"St. John's High School, Panchkula",,Panchkula
"Arihant Public School, Pandharpur",,Pandharpur
"Bal Vikas School, Panipat",,Panipat
"Delhi Public School, Panipat",,Panipat
"Dps, Panipat Refienry, Panipat",,Panipat
"Dr.MKK Arya Model School, Panipat",,Panipat
"SD Vidya Mandir, Panipat",,Panipat
"Vivekananda Institution, Panskura",,Panskura
"JNV Hooghly, Parabagnan",,Parabagnan
"Fatima Convent High School, Paratwada",,Paratwada
"Vision English School Selu, Parbhani",,Parbhani
"Caledonian International School, Pathankot",,Pathankot
"The Senior Scholars School, Pathankot",,Pathankot
"Cammridge Global School, Patiala",,Patiala
"GEMS School, Patiala",,Patiala
"Ryan International School, Patiala",,Patiala
"St. Peters Academy, Patiala",,Patiala
"Yadavindra Public School, Patiala",,Patiala
"Christ Church Diocesan School, Patna",,Patna
"D. A. V Public School, Patna",,Patna
"Don Bosco Academy, Patna",,Patna
"Jesus And Mary Academy, Patna",,Patna
"Krishna Public School, Patna",,Patna
"Litera Valley School, Patna",,Patna
"New Era High School, Patna",,Patna
"Notre Dame Academy, Patna",,Patna
"Radiant International School, Patna",,Patna
"S.V.M.R.P School, Patna ",,Patna
"Saint Karens Primary School, Patna",,Patna
"Shivam Convent, Patna",,Patna
"St Xavier's High School, Patna",,Patna
"St. Mary's Academy, Patna",,Patna
"St. Michael High School, Patna",,Patna
"A.D.Z.R Z.P High School, Payakaraopeta",,Payakaraopeta
"Aditya School, Pithapuram",,Pithapuram
"Keshav Vidhya Mandir, Pollachi",,Pollachi
"Aditya Vidhyashram Pondicherry, Pondicherry",,Pondicherry
"Sri Chaitanya Techno School, Porumamilla",,Porumamilla
"Airforce School, Prayagraj",,Prayagraj
"Bal Bharti School, Prayagraj",,Prayagraj
"BBS International School, Prayagraj",,Prayagraj
"Boy's High School, Prayagraj",,Prayagraj
"D L Public School Kanjasa, Prayagraj",,Prayagraj
"Girls High School, Prayagraj",,Prayagraj
"Maharshri Patajali Vidya Mandi, Prayagraj",,Prayagraj
"MV Convent School And College, Prayagraj",,Prayagraj
"Patanjali Rishikul, Prayagraj",,Prayagraj
"Saint John's Academy, Prayagraj",,Prayagraj
"SMC Ghoorpur, Prayagraj",,Prayagraj
"St. Mary's Convent School, Prayagraj",,Prayagraj
"St.Joseph College, Prayagraj",,Prayagraj
"Tagore Public School, Prayagraj",,Prayagraj
"Airforce School, Pune",,Pune
"Blue Ridge School, Pune ",,Pune
"City International School, Pune",,Pune
"D.A.V Public School, Pune",,Pune
"Delhi Public School, Pune",,Pune
"Dr. Shamarao Kalmadi High School, Pune",,Pune
"Global Indian International School, Pune",,Pune
"Kothari International School, Pune",,Pune
"Lexicon International School Pune, Pune",,Pune
"Millennium National School, Pune",,Pune
"New English School And Jr College, Pune",,Pune
"Paranjape Vidya Mandir, Pune",,Pune
"PICT Model School, Pune, Pune",,Pune
"Podar International School, Pune",,Pune
"Preeti English Medium School, Pune",,Pune
"Prodigy Public School, Pune",,Pune
"R.M.D International School, Pune",,Pune
"Rasiklal M Dhariwal International School, Pune",,Pune
"Ryan Inernational School, Pune",,Pune
"Sadhana Vidhyalaya, Malwadi, Pune",,Pune
"Sevasadan English Medium School, Pune",,Pune
"SNBP International School, Pune",,Pune
"St Mary's School, Pune",,Pune
"St. Vincent Primary School, Pune",,Pune
"The Bishops School, Camp, Pune",,Pune
"The Good Samaritan School, Pune",,Pune
"Tree House High School, Pune ",,Pune
"Vibgyor High School, Pune",,Pune
"Vidya Niketan School, Pune",,Pune
"Vidya Prathishthan Indapur English Medium School, Pune",,Pune
"Vidya Valley World School, Pune",,Pune
"Wisdom World School, Pune",,Pune
"Gopinath Dev Bidyapitha, Puri",,Puri
"Mother's Public School, Puri",,Puri
"Jet Kids International, Pusad",,Pusad
"Wood Stock Public School Batala, Qadian",,Qadian
"Dav Public School, Raebareli",,Raebareli
"Ramkrishna Mission Boys' Home, Rahara ",,Rahara
"Sadhvi Preetisudhaji Internati, Rahata",,Rahata
"O.P Jindal School, Raigarh",,Raigarh
"Krishna Public School, Raipur",,Raipur
"Mayoor School, Raipur, Raipur",,Raipur
"Monnet D.A.V. Public School, Raipur",,Raipur
"NH Goel World School, Raipur",,Raipur
"Rajkumar College, Raipur",,Raipur
"Ryan International School, Raipur",,Raipur
"Sandipani Vidya Mandir, Raipur",,Raipur
"The Shapers, Raisingh Nagar",,Raisingh Nagar
"Sathya Vidyalaya Cbse, Rajapalayam",,Rajapalayam
"Krishna International School, Rajkot",,Rajkot
"Podar International School, Rajkot",,Rajkot
"Saint Mary's, Rajkot",,Rajkot
"SNK School, Rajkot",,Rajkot
"St Paul School, Rajkot",,Rajkot
"T.N.Rao School For Girls, Rajkot",,Rajkot
"St. Joseph's U. P. S Vellilappally, Ramapuram",,Ramapuram
"Army Public School Ramgarh Cantt, Ramgarh",,Ramgarh
"O. P. Jindal School, Ramgarh",,Ramgarh
"Scholar's High, Ramgarh",,Ramgarh
"Jawahar Vidya Mandir, Ranchi",,Ranchi
"Kairali School, Ranchi",,Ranchi
"St. Francis School, Ranchi",,Ranchi
"St. Xavier's School, Ranchi",,Ranchi
"SKS Public School, Raniganj",,Raniganj
"G M S F Public School, Ranikhet",,Ranikhet
"Shemford Futuristic School, Rewa",,Rewa
"Oxford International, Rewari",,Rewari
"Rao Khem Chand School, Rewari",,Rewari
"RPS International School, Rewari",,Rewari
"Nirmal Ashram Deepmala Public School, Rishikesh",,Rishikesh
"J.M Rathi English School, Roha",,Roha
"Aradhana Public School, Rohru",,Rohru
"Schoolar Rosary Senior Sec School, Rohtak",,Rohtak
"St. Arnold's School, Rourkela",,Rourkela
"Delhi Public School, Rudrapur",,Rudrapur
"R. A. N Public School, Rudrapur",,Rudrapur
"New Look Central School, Sagwara",,Sagwara
"Dellmond International School, Saharanpur",,Saharanpur
"Rainbow School, Saharanpur",,Saharanpur
"Sophia Girls Senior Secondary School, Saharanpur ",,Saharanpur
"Buddha Public School, Saharsa",,Saharsa
"Shanti Mission Academy, Saharsa",,Saharsa
"Mount Litera Zee School, Sahibabad",,Sahibabad
"Bhavans Sri Ramakrishna Vidhyalay, Sainikpuri",,Sainikpuri
"Emerald Valley Public School, Salem",,Salem
"Jairam Public School, Salem",,Salem
"K. R. P Matric Higher Secondary School, Salem",,Salem
"Maharishi Vidhya Mandhir, Salem",,Salem
"Sri Seshaas International Public School, Salem",,Salem
"Holy Mission High School, Samastipur",,Samastipur
"Tirhut Academy Samastipur, Samastipur",,Samastipur
"Podar International School, Sangli",,Sangli
"General Gurnam Singh Public School, Sangrur",,Sangrur
"GGS Public School, Sangrur ",,Sangrur
"La Foundation School, Sangrur",,Sangrur
"Little Flower Convent School, Sangrur",,Sangrur
"Oakridge International School, Sas Nagar",,Sas Nagar
"Pallavi Modal School, Secunderab",,Secunderabad
"St.Theresa High School, Secunderabad",,Secunderabad
"Ideal English Medium School, Shahada",,Shahada
"Good Shepherd Convent Sr. Sec. School, Shahdol",,Shahdol
"The Doon School, Shahjahanpur",,Shahjahanpur
"M G Convent, Shajapur",,Shajapur
"Saraswati Public School Shekhupura, Shamli",,Shamli
"Mauli School Of Scholars, Shegaon",,Shegaon
"Islamia High School, Sheikhpura",,Sheikhpura
"ACME Public School, Sheohar",,Sheohar
"Gyandeep Senior Secondary Public School, Shikohabad",,Shikohabad
"St Dominics Academy, Shikohabad",,Shikohabad
"B K Bajoria School, Shillong",,Shillong
"St Edmunds School, Shillong",,Shillong
"Jesus Mission School, Sidhauli",,Sidhauli
"Sanskar International School, Sikar",,Sikar
"Don Bosco Siliguri, Siliguri",,Siliguri
"Good Shepherd School, Siliguri",,Siliguri
"Sacred Heart School, Siliguri ",,Siliguri
"Jijamata Vidhyalay, Sindhkhed ",,Sindkhed
"The Sirsa School, Sirsa",,Sirsa
"V N Sr Sec School, Sirsa",,Sirsa
"Saraswati Vidya Mandir, Sitamarhi",,Sitamarhi
"Iqra Public School, Siwan",,Siwan
"MRA Dav Public School, Solan",,Solan
"Indian Model School, Solapur",,Solapur
"Sandeepany English Medium School, Somwarpet",,Somwarpet
"D P S Sonepat Haryana, Sonipat",,Sonipat
"Little Angels School, Sonipat",,Sonipat
"Rishikul World Academy, Sonipat",,Sonipat
"Takshila Public School, Sonipat",,Sonipat
"The Vedic Era Progressive School, Sonipat",,Sonipat
"St. Joseph's Hr. Sec. School, Sopore",,Sopore
"M.P.Model School, Srikakulam",,Srikakulam
"Sarvani Vidyalayam, Srikakulam",,Srikakulam
"KIE Hr Sec School Srinagar, Srinagar",,Srinagar
"M.E.I Pampore Pulwama Kashmir, Srinagar",,Srinagar
"Madina Public High School, Srinagar",,Srinagar
"Navakadal Girls Higher Secondary, Srinagar ",,Srinagar
"SRM Welkin Hr Sec Sopore, Srinagar",,Srinagar
"Tyndale Biscoe School, Srinagar",,Srinagar
"Modern Sandeepani School, Sujanpur",,Sujanpur
"B S I C Bhakhare Sultanpur, Sultanpur",,Sultanpur
"Dalimss Sunbeam School, Sultanpur",,Sultanpur
"Gurucharan Kaur Public School, Sultanpur",,Sultanpur
"St. Theresa English School, Sundargarh",,Sundargarh
"Golden Public School, Supaul",,Supaul
"J.H.Ambani Saraswati Vidyamandir, Surat",,Surat
"Metas Of Seventh Day Adventist, Surat",,Surat
"Ryan International School, Surat",,Surat
"Sardar Vallabh Bhai Patel, Surat",,Surat
"St. Xavier's High School, Surat",,Surat
"Tiny Star Higher Secondary School, Surat",,Surat
"Sri Sai Vijetha High School, Tadipatri",,Tadipatri
"Kongu Matric Hr Sec School, Tamilnadu",,Tamil Nadu
"Santhome Public School, Thane",,Thane
"Saraswati Vidyalaya High School, Thane",,Thane
"Seven Square Academy, Thane",,Thane
"Shafi Burondkar Primary Urdu School, Thane",,Thane
"St. Xaviers Global Academy, Thane",,Thane
"Symbiosis Convent High School, Thane",,Thane
"Vasant Vihar High School, Thane",,Thane
"Bloosom Public School, Thanjavur",,Thanjavur
"Sri Saicharan High School, Thippaluru",,Thippaluru
"The Choice School, Thiruvalla",,Thiruvalla
"Bhavans Munshi Vidyashram, Thiruvamkulam ",,Thiruvamkulam
"Chinmaya Vidyalaya Attukal, Thiruvananthapuram",,Thiruvananthapuram
"Christ Nagar Central School, Thiruvananthapuram",,Thiruvananthapuram
"Dr. Gr Public School, Thiruvananthapuram",,Thiruvananthapuram
"Holy Angels' Isc School, Thiruvananthapuram",,Thiruvananthapuram
"MGM Central Public School, Thiruvananthapuram",,Thiruvananthapuram
"Sarvodaya Vidyalaya, Thiruvananthapuram",,Thiruvananthapuram
"St. Thomas Residential School, Thiruvananthapuram",,Thiruvananthapuram
"Stmarys School Pattom, Thiruvananthapuram",,Thiruvananthapuram
"The School Of Good Shepherd, Thiruvananthapuram",,Thiruvananthapuram
"Paramekkavu Vidya Mandir, Thrissur",,Thrissur
"Rosemary Public School, Tirunelveli",,Tirunelveli
"Edify School, Tirupati",,Tirupati
"Aurobindo International School, Trichy",,Trichy
"Kamala Niketan Montessori School, Trichy",,Trichy
"RSK Higher Secondary School, Trichy",,Trichy
"Sri Vageesha Vidhyashram Schoo, Trichy",,Trichy
"Sri Chaitanya Techno School, Tumakuru",,Tumakuru
"Mahaveer Senior Secondry School, Udaipur",,Udaipur
"Rana Pratap English Medium School, Udaipur",,Udaipur
"St. Anthony's Senior Secondary School, Udaipur",,Udaipur
"Army Public School Udhampur, Udhampur ",,Udhampur
"Little Rock Indian School, Udupi",,Udupi
"Podar International School, Ulhaanagar ",,Ulhaanagar
"D.A.V Centenary Public School, Una",,Una
"Alembic Vidhyalaya, Vadodara",,Vadodara
"Ambe Vidhyalaya, Vadodara",,Vadodara
"Baselious Public School Bajwa, Vadodara",,Vadodara
"Bhartiya Vidya Bhavan, Vadodara",,Vadodara
"Bright Day School, Vadodara",,Vadodara
"Delhi Public School, Vadodara ",,Vadodara
"Gujarat Public School, Vadodara",,Vadodara
"Navrachana School, Vadodara",,Vadodara
"Saint Basil School, Vadodara",,Vadodara
"Tejas Vidyalaya, Vadodara",,Vadodara
"Vibgyor High, Vadodara",,Vadodara
"Saint Monica, Vaijapur",,Vaijapur
"Smt Sandraben Shroff Gnyandham School, Vapi",,Vapi
"St. Xavier's High School, Vapi",,Vapi
"Central Hindu Boys School, Varanasi",,Varanasi
"Green Valley English School, Varanasi",,Varanasi
"Gyandeep Academy, Varanasi",,Varanasi
"Navneeta Kunwar Public School, Varanasi",,Varanasi
"St Johns School, Varanasi",,Varanasi
"St. John's School, Varanasi",,Varanasi
"St.Josheps Convent School, Varanasi",,Varanasi
"Sunbeam Indra Nagar Varanasi, Varanasi",,Varanasi
"Sunbeam School Mughalsarai, Varansi",,Varanasi
"Varanasi Public School, Varanasi",,Varanasi
"IDA Scudder School, Vellore",,Vellore
"Vaels International School, Vettuvankeni",,Vettuvankeni
"Vatsalya S.Sec School, Vidisha",,Vidisha
"Tungal School, Vijayapur",,Vijayapura
"Atkinson Sr Sec School, Vijayawada",,Vijayawada
"Narayana E-Techno School, Vijayawada",,Vijayawada
"St.Johns Em School, Vijayawada",,Vijayawada
"The Don Bosco Public School, Vijayawada",,Vijayawada
"Muljibhai Mehta International School, Virar",,Virar
"Linga Global School, Virudhunagar",,Virudhunagar
"R J Mantra English School, Virudhunagar",,Virudhunagar
"Apoorva High School, Visakhapatnam",,Visakhapatnam
"D. A. V School, Visakhapatnam",,Visakhapatnam
"M.J.P.A.P.B.C.W.Rschoool, Visakhapatnam",,Visakhapatnam
"Narayana E-Techono School, Visakhapatnam",,Visakhapatnam
"Srishti World School, Visakhapatnam",,Visakhapatnam
"S.R.G.R.Eng. Med. School, Vita",,Vita
"PSR School, Vizianagaram",,Vizianagaram
"True Light School, Wada",,Wada
"St. Peter's Central School, Warangal",,Warangal
"Warangal Public School, Warangal",,Warangal
"Green Valley Public School, Waraseoni",,Waraseoni
"Ideal Academy School Waraseoni, Waraseoni ",,Waraseoni
"Saint Vidya Sagar Convent Hr. Sec. School, Waraseoni",,Waraseoni
"Gandhi City Public School, Wardha",,Wardha
"Divine Glory Public School, Yamuna Nagar",,Yamuna Nagar
"New Happy Public School, Yamuna Nagar",,Yamuna Nagar
"Sivananda Praveen Public School, Yamuna Nagar",,Yamuna Nagar
"Swami Vivekanand Public School, Yamuna Nagar",,Yamuna Nagar
"Free Methodist English Medium, Yavatmal",,Yavatmal
"School Of Scholars, Yavatmal",,Yavatmal
"Yavatmal Public School, Yavatmal",,Yavatmal
"Don Bosco High School, Yerrupalem",,Yerrupalem
"Dikshant International School, Zirakpur",,Zirakpur
"Hans Raj Public School, Zirakpur",,Zirakpur
"Satluj Public School, Zirakpur",,Zirakpur
"Mount Litera Zee School Goa, Zuarinagar",,Zuarinagar